3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00,3.947669654808976247e+00
6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00,6.478227125840372302e+00
7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00,7.490450114252928948e+00
1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01,1.326012114820450982e+01
1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01,1.346256574588702293e+01
1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01,1.295645425168074460e+01
1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01,1.204545356210944007e+01
1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01,1.164056436674441741e+01
1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01,1.052711907949060510e+01
9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00,9.211229194554277910e+00
